State_Name,District_Name,Crop_Year,Season,Crop,Cost
Bihar,ROHTAS,2006,Kharif     ,Arhar/Tur,50.55782286
Bihar,ROHTAS,2006,Kharif     ,Maize,151.115328
Bihar,ROHTAS,2006,Kharif     ,Moong(Green Gram),115.1260817
Bihar,ROHTAS,2006,Kharif     ,Ragi,133.8908792
Bihar,ROHTAS,2006,Kharif     ,Sannhamp,131.5396481
Bihar,ROHTAS,2006,Kharif     ,Sesamum,151.7988006
Bihar,ROHTAS,2006,Kharif     ,Urad,145.8870627
Bihar,ROHTAS,2006,Rabi       ,Barley,122.8217446
Bihar,ROHTAS,2006,Rabi       ,Gram,114
Bihar,ROHTAS,2006,Rabi       ,Khesari,50
Bihar,ROHTAS,2006,Rabi       ,Linseed,45
Bihar,ROHTAS,2006,Rabi       ,Maize,130.4120679
Bihar,ROHTAS,2006,Rabi       ,Masoor,156.8125604
Bihar,ROHTAS,2006,Rabi       ,Peas & beans (Pulses),146.9298185
Bihar,ROHTAS,2006,Rabi       ,Rapeseed &Mustard,143.8797172
Bihar,ROHTAS,2006,Rabi       ,Sunflower,148.8564067
Bihar,ROHTAS,2006,Rabi       ,Wheat,102.0821939
Bihar,ROHTAS,2006,Summer     ,Maize,130.8375973
Bihar,ROHTAS,2006,Summer     ,Moong(Green Gram),115.3265181
Bihar,ROHTAS,2006,Summer     ,Rice,136.1885602
Bihar,ROHTAS,2006,Winter     ,Rice,147.935812
Bihar,ROHTAS,2007,Autumn     ,Maize,109.6641038
Bihar,ROHTAS,2007,Autumn     ,Rice,155.7688681
Bihar,ROHTAS,2007,Kharif     ,Arhar/Tur,49.56832998
Bihar,ROHTAS,2007,Kharif     ,Groundnut,110
Bihar,ROHTAS,2007,Kharif     ,Moong(Green Gram),104.2978474
Bihar,ROHTAS,2007,Kharif     ,Sesamum,150.9820932
Bihar,ROHTAS,2007,Kharif     ,Urad,158.5714078
Bihar,ROHTAS,2007,Rabi       ,Barley,122.4166178
Bihar,ROHTAS,2007,Rabi       ,Gram,107
Bihar,ROHTAS,2007,Rabi       ,Khesari,48
Bihar,ROHTAS,2007,Rabi       ,Linseed,42
Bihar,ROHTAS,2007,Rabi       ,Masoor,157.0770278
Bihar,ROHTAS,2007,Rabi       ,Peas & beans (Pulses),151.3653783
Bihar,ROHTAS,2007,Rabi       ,Rapeseed &Mustard,126.0329074
Bihar,ROHTAS,2007,Rabi       ,Wheat,128.4173523
Bihar,ROHTAS,2007,Summer     ,Moong(Green Gram),137.3098021
Bihar,ROHTAS,2007,Whole Year ,Coriander,73
Bihar,ROHTAS,2007,Whole Year ,Dry chillies,180
Bihar,ROHTAS,2007,Whole Year ,Onion,124.67262
Bihar,ROHTAS,2007,Whole Year ,Potato,107.7454141
Bihar,ROHTAS,2007,Whole Year ,Sweet potato,128.2253547
Bihar,ROHTAS,2007,Winter     ,Rice,107.0307597
Bihar,ROHTAS,2008,Autumn     ,Maize,113.3460173
Bihar,ROHTAS,2008,Autumn     ,Rice,114.5265462
Bihar,ROHTAS,2008,Kharif     ,Arhar/Tur,57.12930054
Bihar,ROHTAS,2008,Kharif     ,Groundnut,117
Bihar,ROHTAS,2008,Kharif     ,Jowar,22
Bihar,ROHTAS,2008,Kharif     ,Moong(Green Gram),126.6972149
Bihar,ROHTAS,2008,Kharif     ,Potato,110.9688656
Bihar,ROHTAS,2008,Kharif     ,Sesamum,130.0371563
Bihar,ROHTAS,2008,Kharif     ,Sweet potato,140.0323972
Bihar,ROHTAS,2008,Kharif     ,Urad,106.759864
Bihar,ROHTAS,2008,Rabi       ,Barley,116.7110614
Bihar,ROHTAS,2008,Rabi       ,Gram,130
Bihar,ROHTAS,2008,Rabi       ,Khesari,43
Bihar,ROHTAS,2008,Rabi       ,Linseed,46
Bihar,ROHTAS,2008,Rabi       ,Masoor,127.1846537
Bihar,ROHTAS,2008,Rabi       ,Peas & beans (Pulses),113.392545
Bihar,ROHTAS,2008,Rabi       ,Potato,115.0264207
Bihar,ROHTAS,2008,Rabi       ,Rapeseed &Mustard,122.2740706
Bihar,ROHTAS,2008,Rabi       ,Wheat,124.0887679
Bihar,ROHTAS,2008,Summer     ,Maize,137.5215342
Bihar,ROHTAS,2008,Summer     ,Moong(Green Gram),143.6053075
Bihar,ROHTAS,2008,Whole Year ,Dry chillies,125
Bihar,ROHTAS,2008,Whole Year ,Onion,115.8981759
Bihar,ROHTAS,2008,Winter     ,Rice,143.5225887
Bihar,ROHTAS,2009,Autumn     ,Maize,148.3483571
Bihar,ROHTAS,2009,Autumn     ,Rice,109.4875683
Bihar,ROHTAS,2009,Kharif     ,Arhar/Tur,59.17220835
Bihar,ROHTAS,2009,Kharif     ,Bajra,88.88215745
Bihar,ROHTAS,2009,Kharif     ,Horse-gram,47
Bihar,ROHTAS,2009,Kharif     ,Jowar,29
Bihar,ROHTAS,2009,Kharif     ,Moong(Green Gram),137.5759685
Bihar,ROHTAS,2009,Kharif     ,Urad,106.0728854
Bihar,ROHTAS,2009,Rabi       ,Barley,125.9994892
Bihar,ROHTAS,2009,Rabi       ,Gram,138
Bihar,ROHTAS,2009,Rabi       ,Khesari,39
Bihar,ROHTAS,2009,Rabi       ,Linseed,47
Bihar,ROHTAS,2009,Rabi       ,Masoor,140.5028513
Bihar,ROHTAS,2009,Rabi       ,Peas & beans (Pulses),122.2506872
Bihar,ROHTAS,2009,Rabi       ,Rapeseed &Mustard,115.8934054
Bihar,ROHTAS,2009,Rabi       ,Wheat,115.2773585
Bihar,ROHTAS,2009,Summer     ,Maize,160.9446873
Bihar,ROHTAS,2009,Summer     ,Moong(Green Gram),109.4633066
Bihar,ROHTAS,2009,Whole Year ,Sugarcane,131.7006342
Bihar,ROHTAS,2009,Winter     ,Rice,146.0364558
Bihar,ROHTAS,2010,Autumn     ,Maize,153.3430769
Bihar,ROHTAS,2010,Autumn     ,Rice,113.5015641
Bihar,ROHTAS,2010,Kharif     ,Arhar/Tur,50.23464137
Bihar,ROHTAS,2010,Kharif     ,Bajra,66.15382294
Bihar,ROHTAS,2010,Kharif     ,Groundnut,91
Bihar,ROHTAS,2010,Kharif     ,Horse-gram,44
Bihar,ROHTAS,2010,Kharif     ,Jowar,34
Bihar,ROHTAS,2010,Kharif     ,Mesta,133.688219
Bihar,ROHTAS,2010,Kharif     ,Moong(Green Gram),144.8606431
Bihar,ROHTAS,2010,Kharif     ,Other Kharif pulses,143.0040317
Bihar,ROHTAS,2010,Kharif     ,Ragi,160.9688925
Bihar,ROHTAS,2010,Kharif     ,Sesamum,128.7951434
Bihar,ROHTAS,2010,Kharif     ,Urad,104.9097174
Bihar,ROHTAS,2010,Rabi       ,Barley,132.1260735
Bihar,ROHTAS,2010,Rabi       ,Gram,119
Bihar,ROHTAS,2010,Rabi       ,Khesari,49
Bihar,ROHTAS,2010,Rabi       ,Linseed,54
Bihar,ROHTAS,2010,Rabi       ,Masoor,100.4270451
Bihar,ROHTAS,2010,Rabi       ,Other  Rabi pulses,152.4548446
Bihar,ROHTAS,2010,Rabi       ,Peas & beans (Pulses),100.5814933
Bihar,ROHTAS,2010,Rabi       ,Rapeseed &Mustard,116.4835856
Bihar,ROHTAS,2010,Rabi       ,Wheat,147.106952
Bihar,ROHTAS,2010,Summer     ,Maize,133.5294951
Bihar,ROHTAS,2010,Summer     ,Moong(Green Gram),130.545678
Bihar,ROHTAS,2010,Summer     ,Rice,108.1263772
Bihar,ROHTAS,2010,Whole Year ,Sugarcane,120.188432
Bihar,ROHTAS,2010,Winter     ,Rice,140.8559818
Bihar,ROHTAS,2011,Autumn     ,Maize,130.8536848
Bihar,ROHTAS,2011,Autumn     ,Rice,149.9820214
Bihar,ROHTAS,2011,Kharif     ,Arhar/Tur,53.2981692
Bihar,ROHTAS,2011,Kharif     ,Groundnut,93
Bihar,ROHTAS,2011,Kharif     ,Horse-gram,46
Bihar,ROHTAS,2011,Kharif     ,Moong(Green Gram),156.0339007
Bihar,ROHTAS,2011,Kharif     ,Sesamum,142.5066448
Bihar,ROHTAS,2011,Kharif     ,Urad,108.7844613
Bihar,ROHTAS,2011,Rabi       ,Barley,110.9751153
Bihar,ROHTAS,2011,Rabi       ,Gram,121
Bihar,ROHTAS,2011,Rabi       ,Khesari,57
Bihar,ROHTAS,2011,Rabi       ,Linseed,42
Bihar,ROHTAS,2011,Rabi       ,Masoor,153.9212118
Bihar,ROHTAS,2011,Rabi       ,Peas & beans (Pulses),152.6442128
Bihar,ROHTAS,2011,Rabi       ,Rapeseed &Mustard,131.2707282
Bihar,ROHTAS,2011,Rabi       ,Wheat,120.3288042
Bihar,ROHTAS,2011,Summer     ,Maize,124.5414886
Bihar,ROHTAS,2011,Summer     ,Moong(Green Gram),123.4980115
Bihar,ROHTAS,2011,Summer     ,Rice,123.4925546
Bihar,ROHTAS,2011,Winter     ,Rice,139.1742507
Bihar,ROHTAS,2012,Autumn     ,Maize,128.3373159
Bihar,ROHTAS,2012,Autumn     ,Rice,121.5531898
Bihar,ROHTAS,2012,Kharif     ,Arhar/Tur,43.99743744
Bihar,ROHTAS,2012,Kharif     ,Groundnut,107
Bihar,ROHTAS,2012,Kharif     ,Horse-gram,50
Bihar,ROHTAS,2012,Kharif     ,Mesta,110.66182
Bihar,ROHTAS,2012,Kharif     ,Moong(Green Gram),117.6977208
Bihar,ROHTAS,2012,Kharif     ,Other Kharif pulses,158.1017882
Bihar,ROHTAS,2012,Kharif     ,Ragi,102.3153262
Bihar,ROHTAS,2012,Kharif     ,Sesamum,135.4574902
Bihar,ROHTAS,2012,Kharif     ,Urad,101.0362541
Bihar,ROHTAS,2012,Rabi       ,Barley,107.9764317
Bihar,ROHTAS,2012,Rabi       ,Gram,134
Bihar,ROHTAS,2012,Rabi       ,Khesari,58
Bihar,ROHTAS,2012,Rabi       ,Linseed,54
Bihar,ROHTAS,2012,Rabi       ,Masoor,121.4963336
Bihar,ROHTAS,2012,Rabi       ,Peas & beans (Pulses),120.3101268
Bihar,ROHTAS,2012,Rabi       ,Rapeseed &Mustard,111.7261027
Bihar,ROHTAS,2012,Rabi       ,Wheat,101.4370259
Bihar,ROHTAS,2012,Summer     ,Maize,154.9784384
Bihar,ROHTAS,2012,Summer     ,Moong(Green Gram),158.8974388
Bihar,ROHTAS,2012,Summer     ,Rice,137.4065079
Bihar,ROHTAS,2012,Whole Year ,Sugarcane,111.5119589
Bihar,ROHTAS,2012,Winter     ,Rice,153.8615475
Bihar,ROHTAS,2013,Autumn     ,Maize,157.0498866
Bihar,ROHTAS,2013,Autumn     ,Rice,133.0964148
Bihar,ROHTAS,2013,Kharif     ,Arhar/Tur,44.64143103
Bihar,ROHTAS,2013,Kharif     ,Groundnut,109
Bihar,ROHTAS,2013,Kharif     ,Horse-gram,31
Bihar,ROHTAS,2013,Kharif     ,Moong(Green Gram),124.9747918
Bihar,ROHTAS,2013,Kharif     ,Other Kharif pulses,141.5846131
Bihar,ROHTAS,2013,Kharif     ,Sesamum,131.9414235
Bihar,ROHTAS,2013,Rabi       ,Barley,121.9197359
Bihar,ROHTAS,2013,Rabi       ,Gram,109
Bihar,ROHTAS,2013,Rabi       ,Khesari,55
Bihar,ROHTAS,2013,Rabi       ,Linseed,43
Bihar,ROHTAS,2013,Rabi       ,Masoor,104.4905098
Bihar,ROHTAS,2013,Rabi       ,Peas & beans (Pulses),106.4417087
Bihar,ROHTAS,2013,Rabi       ,Rapeseed &Mustard,136.8515634
Bihar,ROHTAS,2013,Rabi       ,Wheat,148.2219075
Bihar,ROHTAS,2013,Summer     ,Maize,141.8886266
Bihar,ROHTAS,2013,Summer     ,Moong(Green Gram),114.1877741
Bihar,ROHTAS,2013,Whole Year ,Sugarcane,102.8842012
Bihar,ROHTAS,2013,Winter     ,Rice,148.8840076
Bihar,ROHTAS,2014,Autumn     ,Maize,154.6483252
Bihar,ROHTAS,2014,Kharif     ,Arhar/Tur,48.10747118
Bihar,ROHTAS,2014,Kharif     ,Moong(Green Gram),153.5714133
Bihar,ROHTAS,2014,Kharif     ,Other Kharif pulses,143.7889014
Bihar,ROHTAS,2014,Rabi       ,Barley,107.353711
Bihar,ROHTAS,2014,Rabi       ,Gram,139
Bihar,ROHTAS,2014,Rabi       ,Khesari,41
Bihar,ROHTAS,2014,Rabi       ,Linseed,48
Bihar,ROHTAS,2014,Rabi       ,Masoor,131.9132185
Bihar,ROHTAS,2014,Rabi       ,Peas & beans (Pulses),134.828381
Bihar,ROHTAS,2014,Rabi       ,Rapeseed &Mustard,127.2130298
Bihar,ROHTAS,2014,Rabi       ,Wheat,139.4282067
Bihar,ROHTAS,2014,Summer     ,Maize,158.9363546
Bihar,ROHTAS,2014,Summer     ,Moong(Green Gram),115.2067972
Bihar,ROHTAS,2014,Whole Year ,Sugarcane,136.227026
Bihar,ROHTAS,2014,Winter     ,Rice,110.5324578
Bihar,SAHARSA,1997,Autumn     ,Rice,120.5470785
Bihar,SAHARSA,1997,Kharif     ,Arhar/Tur,52.1638565
Bihar,SAHARSA,1997,Kharif     ,Dry ginger,146
Bihar,SAHARSA,1997,Kharif     ,Jute,41
Bihar,SAHARSA,1997,Kharif     ,Maize,145.18939
Bihar,SAHARSA,1997,Kharif     ,Mesta,124.7495678
Bihar,SAHARSA,1997,Kharif     ,Other Kharif pulses,115.4353341
Bihar,SAHARSA,1997,Kharif     ,Sesamum,155.3386585
Bihar,SAHARSA,1997,Kharif     ,Small millets,151.5648131
Bihar,SAHARSA,1997,Rabi       ,Barley,128.1281799
Bihar,SAHARSA,1997,Rabi       ,Gram,134
Bihar,SAHARSA,1997,Rabi       ,Linseed,51
Bihar,SAHARSA,1997,Rabi       ,Maize,154.295444
Bihar,SAHARSA,1997,Rabi       ,Other  Rabi pulses,113.5269732
Bihar,SAHARSA,1997,Rabi       ,Rapeseed &Mustard,126.2565064
Bihar,SAHARSA,1997,Rabi       ,Sunflower,100.0282646
Bihar,SAHARSA,1997,Rabi       ,Wheat,102.6527181
Bihar,SAHARSA,1997,Summer     ,Maize,138.3210168
Bihar,SAHARSA,1997,Summer     ,Rice,107.8551812
Bihar,SAHARSA,1997,Whole Year ,Banana,30.79182559
Bihar,SAHARSA,1997,Whole Year ,Coriander,71
Bihar,SAHARSA,1997,Whole Year ,Dry chillies,167
Bihar,SAHARSA,1997,Whole Year ,Garlic,74
Bihar,SAHARSA,1997,Whole Year ,Onion,124.1843812
Bihar,SAHARSA,1997,Whole Year ,Potato,133.2629095
Bihar,SAHARSA,1997,Whole Year ,Ragi,110.8830062
Bihar,SAHARSA,1997,Whole Year ,Sannhamp,122.3400989
Bihar,SAHARSA,1997,Whole Year ,Sugarcane,146.3698026
Bihar,SAHARSA,1997,Whole Year ,Sweet potato,126.5518316
Bihar,SAHARSA,1997,Whole Year ,Turmeric,135.2398929
Bihar,SAHARSA,1997,Winter     ,Rice,159.827184
Bihar,SAHARSA,1998,Kharif     ,Arhar/Tur,51.73757763
Bihar,SAHARSA,1998,Kharif     ,Blackgram,424
Bihar,SAHARSA,1998,Kharif     ,Jute,44
Bihar,SAHARSA,1998,Kharif     ,Maize,145.1207817
Bihar,SAHARSA,1998,Kharif     ,Mesta,106.8530704
Bihar,SAHARSA,1998,Kharif     ,Other Kharif pulses,133.6886576
Bihar,SAHARSA,1998,Kharif     ,Ragi,106.3163761
Bihar,SAHARSA,1998,Kharif     ,Sesamum,156.1622617
Bihar,SAHARSA,1998,Kharif     ,Small millets,111.8430066
Bihar,SAHARSA,1998,Kharif     ,Sunflower,130.1094042
Bihar,SAHARSA,1998,Rabi       ,Barley,134.9934367
Bihar,SAHARSA,1998,Rabi       ,Gram,113
Bihar,SAHARSA,1998,Rabi       ,Linseed,42
Bihar,SAHARSA,1998,Rabi       ,Maize,123.4848447
Bihar,SAHARSA,1998,Rabi       ,Other  Rabi pulses,160.2242556
Bihar,SAHARSA,1998,Rabi       ,Rapeseed &Mustard,110.1351493
Bihar,SAHARSA,1998,Rabi       ,Wheat,130.2382732
Bihar,SAHARSA,1998,Summer     ,Maize,136.4098778
Bihar,SAHARSA,1998,Summer     ,Rice,102.1079224
Bihar,SAHARSA,1998,Whole Year ,Banana,27.08865334
Bihar,SAHARSA,1998,Whole Year ,Coriander,98
Bihar,SAHARSA,1998,Whole Year ,Dry chillies,100
Bihar,SAHARSA,1998,Whole Year ,Dry ginger,145
Bihar,SAHARSA,1998,Whole Year ,Garlic,81
Bihar,SAHARSA,1998,Whole Year ,Onion,101.0403551
Bihar,SAHARSA,1998,Whole Year ,Potato,128.8494509
Bihar,SAHARSA,1998,Whole Year ,Sannhamp,152.4413998
Bihar,SAHARSA,1998,Whole Year ,Sugarcane,135.9207581
Bihar,SAHARSA,1998,Whole Year ,Sweet potato,135.8577419
Bihar,SAHARSA,1998,Whole Year ,Turmeric,144.8313179
Bihar,SAHARSA,1998,Winter     ,Rice,128.3971229
Bihar,SAHARSA,1999,Kharif     ,Arhar/Tur,52.02035457
Bihar,SAHARSA,1999,Kharif     ,Horse-gram,49
Bihar,SAHARSA,1999,Kharif     ,Jowar,22
Bihar,SAHARSA,1999,Kharif     ,Jute,55
Bihar,SAHARSA,1999,Kharif     ,Maize,139.6070921
Bihar,SAHARSA,1999,Kharif     ,Mesta,138.3913105
Bihar,SAHARSA,1999,Kharif     ,Ragi,131.1018053
Bihar,SAHARSA,1999,Kharif     ,Rice,130.9989188
Bihar,SAHARSA,1999,Kharif     ,Sesamum,123.9676149
Bihar,SAHARSA,1999,Kharif     ,Sunflower,110.9823608
Bihar,SAHARSA,1999,Kharif     ,Urad,142.3608738
Bihar,SAHARSA,1999,Rabi       ,Khesari,47
Bihar,SAHARSA,1999,Rabi       ,Linseed,41
Bihar,SAHARSA,1999,Rabi       ,Maize,122.947842
Bihar,SAHARSA,1999,Rabi       ,Masoor,124.5940641
Bihar,SAHARSA,1999,Rabi       ,Moong(Green Gram),127.1299265
Bihar,SAHARSA,1999,Rabi       ,Peas & beans (Pulses),140.8698935
Bihar,SAHARSA,1999,Rabi       ,Rapeseed &Mustard,122.9681985
Bihar,SAHARSA,1999,Rabi       ,Wheat,104.1875743
Bihar,SAHARSA,1999,Summer     ,Maize,115.4821333
Bihar,SAHARSA,1999,Summer     ,Rice,154.0829288
Bihar,SAHARSA,1999,Whole Year ,Banana,25.75892604
Bihar,SAHARSA,1999,Whole Year ,Coriander,74
Bihar,SAHARSA,1999,Whole Year ,Garlic,83
Bihar,SAHARSA,1999,Whole Year ,Onion,106.0830886
Bihar,SAHARSA,1999,Whole Year ,Potato,131.6266777
Bihar,SAHARSA,1999,Whole Year ,Sugarcane,158.358512
Bihar,SAHARSA,2000,Autumn     ,Rice,126.163793
Bihar,SAHARSA,2000,Kharif     ,Arhar/Tur,40.45558323
Bihar,SAHARSA,2000,Kharif     ,Horse-gram,30
Bihar,SAHARSA,2000,Kharif     ,Jute,43
Bihar,SAHARSA,2000,Kharif     ,Maize,137.4342956
Bihar,SAHARSA,2000,Kharif     ,Mesta,135.5192068
Bihar,SAHARSA,2000,Kharif     ,Ragi,143.6050493
Bihar,SAHARSA,2000,Kharif     ,Rice,128.9762815
Bihar,SAHARSA,2000,Kharif     ,Sesamum,117.2716219
Bihar,SAHARSA,2000,Kharif     ,Small millets,134.6487343
Bihar,SAHARSA,2000,Kharif     ,Sunflower,155.6713751
Bihar,SAHARSA,2000,Kharif     ,Urad,125.6598132
Bihar,SAHARSA,2000,Rabi       ,Barley,133.292876
Bihar,SAHARSA,2000,Rabi       ,Khesari,40
Bihar,SAHARSA,2000,Rabi       ,Linseed,50
Bihar,SAHARSA,2000,Rabi       ,Maize,129.9951412
Bihar,SAHARSA,2000,Rabi       ,Masoor,159.8351491
Bihar,SAHARSA,2000,Rabi       ,Moong(Green Gram),126.3908567
Bihar,SAHARSA,2000,Rabi       ,Peas & beans (Pulses),113.6447826
Bihar,SAHARSA,2000,Rabi       ,Rapeseed &Mustard,107.6850961
Bihar,SAHARSA,2000,Rabi       ,Safflower,137.8031792
Bihar,SAHARSA,2000,Rabi       ,Wheat,135.6972565
Bihar,SAHARSA,2000,Summer     ,Maize,155.4155429
Bihar,SAHARSA,2000,Summer     ,Rice,133.3967003
Bihar,SAHARSA,2000,Whole Year ,Banana,21.01737418
Bihar,SAHARSA,2000,Whole Year ,Coriander,68
Bihar,SAHARSA,2000,Whole Year ,Garlic,118
Bihar,SAHARSA,2000,Whole Year ,Onion,118.2865298
Bihar,SAHARSA,2000,Whole Year ,Potato,124.3856188
Bihar,SAHARSA,2000,Whole Year ,Sugarcane,139.2701851
Bihar,SAHARSA,2000,Whole Year ,Sweet potato,150.7179654
Bihar,SAHARSA,2001,Autumn     ,Maize,120.3649526
Bihar,SAHARSA,2001,Autumn     ,Rice,115.6943565
Bihar,SAHARSA,2001,Kharif     ,Arhar/Tur,43.53852719
Bihar,SAHARSA,2001,Kharif     ,Horse-gram,35
Bihar,SAHARSA,2001,Kharif     ,Jute,41
Bihar,SAHARSA,2001,Kharif     ,Mesta,113.8878498
Bihar,SAHARSA,2001,Kharif     ,Ragi,101.3662853
Bihar,SAHARSA,2001,Kharif     ,Rice,111.7863832
Bihar,SAHARSA,2001,Kharif     ,Sesamum,159.5541419
Bihar,SAHARSA,2001,Kharif     ,Small millets,117.7131311
Bihar,SAHARSA,2001,Kharif     ,Sunflower,140.4377071
Bihar,SAHARSA,2001,Kharif     ,Urad,125.0080107
Bihar,SAHARSA,2001,Rabi       ,Barley,115.7620993
Bihar,SAHARSA,2001,Rabi       ,Khesari,32
Bihar,SAHARSA,2001,Rabi       ,Linseed,50
Bihar,SAHARSA,2001,Rabi       ,Maize,119.6988809
Bihar,SAHARSA,2001,Rabi       ,Masoor,156.2856759
Bihar,SAHARSA,2001,Rabi       ,Peas & beans (Pulses),160.3925039
Bihar,SAHARSA,2001,Rabi       ,Rapeseed &Mustard,155.5690175
Bihar,SAHARSA,2001,Rabi       ,Safflower,141.7308358
Bihar,SAHARSA,2001,Rabi       ,Wheat,119.4308288
Bihar,SAHARSA,2001,Summer     ,Maize,124.3078311
Bihar,SAHARSA,2001,Summer     ,Rice,130.8787346
Bihar,SAHARSA,2001,Whole Year ,Banana,33.34484237
Bihar,SAHARSA,2001,Whole Year ,Coriander,88
Bihar,SAHARSA,2001,Whole Year ,Onion,144.1595025
Bihar,SAHARSA,2001,Whole Year ,Potato,128.9146421
Bihar,SAHARSA,2001,Whole Year ,Sugarcane,123.4569355
Bihar,SAHARSA,2001,Whole Year ,Sweet potato,103.1711
Bihar,SAHARSA,2002,Autumn     ,Maize,135.0408105
Bihar,SAHARSA,2002,Autumn     ,Rice,146.1499418
Bihar,SAHARSA,2002,Kharif     ,Arhar/Tur,51.98529455
Bihar,SAHARSA,2002,Kharif     ,Horse-gram,37
Bihar,SAHARSA,2002,Kharif     ,Jute,54
Bihar,SAHARSA,2002,Kharif     ,Mesta,115.2839079
Bihar,SAHARSA,2002,Kharif     ,Moong(Green Gram),145.3927145
Bihar,SAHARSA,2002,Kharif     ,Ragi,104.9138032
Bihar,SAHARSA,2002,Kharif     ,Sesamum,153.4412763
Bihar,SAHARSA,2002,Kharif     ,Small millets,156.0543617
Bihar,SAHARSA,2002,Kharif     ,Sunflower,138.4156203
Bihar,SAHARSA,2002,Kharif     ,Urad,153.6290302
Bihar,SAHARSA,2002,Rabi       ,Barley,113.9969301
Bihar,SAHARSA,2002,Rabi       ,Gram,130
Bihar,SAHARSA,2002,Rabi       ,Khesari,42
Bihar,SAHARSA,2002,Rabi       ,Linseed,54
Bihar,SAHARSA,2002,Rabi       ,Maize,117.6275814
Bihar,SAHARSA,2002,Rabi       ,Masoor,110.9774875
Bihar,SAHARSA,2002,Rabi       ,Peas & beans (Pulses),112.5835723
Bihar,SAHARSA,2002,Rabi       ,Rapeseed &Mustard,144.8344625
Bihar,SAHARSA,2002,Rabi       ,Wheat,145.7434592
Bihar,SAHARSA,2002,Summer     ,Maize,153.1886822
Bihar,SAHARSA,2002,Summer     ,Moong(Green Gram),104.7256869
Bihar,SAHARSA,2002,Summer     ,Rice,118.859723
Bihar,SAHARSA,2002,Whole Year ,Banana,37.26082475
Bihar,SAHARSA,2002,Whole Year ,Coriander,61
Bihar,SAHARSA,2002,Whole Year ,Dry chillies,121
Bihar,SAHARSA,2002,Whole Year ,Garlic,73
Bihar,SAHARSA,2002,Whole Year ,Onion,156.9033055
Bihar,SAHARSA,2002,Whole Year ,Potato,132.9717129
Bihar,SAHARSA,2002,Whole Year ,Sannhamp,137.148811
Bihar,SAHARSA,2002,Whole Year ,Sugarcane,106.3206377
Bihar,SAHARSA,2002,Whole Year ,Sweet potato,159.6219808
Bihar,SAHARSA,2002,Whole Year ,Turmeric,120.6257267
Bihar,SAHARSA,2002,Winter     ,Rice,108.3796947
Bihar,SAHARSA,2003,Autumn     ,Rice,136.2465105
Bihar,SAHARSA,2003,Kharif     ,Arhar/Tur,43.71865503
Bihar,SAHARSA,2003,Kharif     ,Horse-gram,49
Bihar,SAHARSA,2003,Kharif     ,Jute,47
Bihar,SAHARSA,2003,Kharif     ,Maize,133.3222594
Bihar,SAHARSA,2003,Kharif     ,Mesta,122.0843933
Bihar,SAHARSA,2003,Kharif     ,Other Kharif pulses,148.2181538
Bihar,SAHARSA,2003,Kharif     ,Ragi,143.4288411
Bihar,SAHARSA,2003,Kharif     ,Sesamum,113.249868
Bihar,SAHARSA,2003,Kharif     ,Small millets,142.3985879
Bihar,SAHARSA,2003,Kharif     ,Sunflower,141.9645637
Bihar,SAHARSA,2003,Kharif     ,Urad,146.942144
Bihar,SAHARSA,2003,Rabi       ,Barley,109.3406795
Bihar,SAHARSA,2003,Rabi       ,Gram,139
Bihar,SAHARSA,2003,Rabi       ,Khesari,56
Bihar,SAHARSA,2003,Rabi       ,Linseed,46
Bihar,SAHARSA,2003,Rabi       ,Maize,100.3223247
Bihar,SAHARSA,2003,Rabi       ,Masoor,143.9716219
Bihar,SAHARSA,2003,Rabi       ,Peas & beans (Pulses),152.13601
Bihar,SAHARSA,2003,Rabi       ,Rapeseed &Mustard,137.07817
Bihar,SAHARSA,2003,Rabi       ,Wheat,141.396757
Bihar,SAHARSA,2003,Summer     ,Maize,160.079783
Bihar,SAHARSA,2003,Summer     ,Moong(Green Gram),107.7308836
Bihar,SAHARSA,2003,Summer     ,Rice,116.8798751
Bihar,SAHARSA,2003,Whole Year ,Banana,27.37312251
Bihar,SAHARSA,2003,Whole Year ,Coriander,73
Bihar,SAHARSA,2003,Whole Year ,Dry chillies,121
Bihar,SAHARSA,2003,Whole Year ,Garlic,62
Bihar,SAHARSA,2003,Whole Year ,Onion,110.8156355
Bihar,SAHARSA,2003,Whole Year ,Potato,118.1326396
Bihar,SAHARSA,2003,Whole Year ,Sannhamp,100.2017741
Bihar,SAHARSA,2003,Whole Year ,Sugarcane,103.9545894
Bihar,SAHARSA,2003,Whole Year ,Sweet potato,123.7057612
Bihar,SAHARSA,2003,Whole Year ,Turmeric,156.127912
Bihar,SAHARSA,2003,Winter     ,Rice,119.2245245
Bihar,SAHARSA,2004,Autumn     ,Rice,138.5295293
Bihar,SAHARSA,2004,Kharif     ,Arhar/Tur,53.58475018
Bihar,SAHARSA,2004,Kharif     ,Dry ginger,136
Bihar,SAHARSA,2004,Kharif     ,Horse-gram,48
Bihar,SAHARSA,2004,Kharif     ,Jute,45
Bihar,SAHARSA,2004,Kharif     ,Maize,143.1297737
Bihar,SAHARSA,2004,Kharif     ,Mesta,127.4085241
Bihar,SAHARSA,2004,Kharif     ,Other Kharif pulses,133.4188154
Bihar,SAHARSA,2004,Kharif     ,Ragi,120.7559017
Bihar,SAHARSA,2004,Kharif     ,Sesamum,158.3797657
Bihar,SAHARSA,2004,Kharif     ,Small millets,123.202519
